file,line,literal,class,sentence,notes
docs/SCORE-VS-SIZE-FINDINGS.md,158,0.000,CURRENT,| random | 0.000 | 0.004 | 0.004 | 0.002 | 5.4% (14) |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,158,0.004,CURRENT,| random | 0.000 | 0.004 | 0.004 | 0.002 | 5.4% (14) |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,158,0.004,CURRENT,| random | 0.000 | 0.004 | 0.004 | 0.002 | 5.4% (14) |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,158,0.002,CURRENT,| random | 0.000 | 0.004 | 0.004 | 0.002 | 5.4% (14) |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,158,5.4%,CURRENT,| random | 0.000 | 0.004 | 0.004 | 0.002 | 5.4% (14) |,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,162,95%,DERIVED,| k | delta | 95% CI | verdict |,line asserts a relationship between two numbers
docs/SCORE-VS-SIZE-FINDINGS.md,164,0.1971,CURRENT,"| 10 | **+0.1971** | [+0.1235, +0.2676] | **excludes zero** |",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,164,0.1235,CURRENT,"| 10 | **+0.1971** | [+0.1235, +0.2676] | **excludes zero** |",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,164,0.2676,CURRENT,"| 10 | **+0.1971** | [+0.1235, +0.2676] | **excludes zero** |",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,165,0.0838,CURRENT,"| 20 | **+0.0838** | [+0.0471, +0.1176] | **excludes zero** |",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,165,0.0471,CURRENT,"| 20 | **+0.0838** | [+0.0471, +0.1176] | **excludes zero** |",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,165,0.1176,CURRENT,"| 20 | **+0.0838** | [+0.0471, +0.1176] | **excludes zero** |",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,166,0.0253,CURRENT,"| 50 | **+0.0253** | [+0.0088, +0.0412] | **excludes zero** |",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,166,0.0088,CURRENT,"| 50 | **+0.0253** | [+0.0088, +0.0412] | **excludes zero** |",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,166,0.0412,CURRENT,"| 50 | **+0.0253** | [+0.0088, +0.0412] | **excludes zero** |",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,167,0.0056,HISTORICAL,"| 100 | +0.0056 | [−0.0032, +0.0135] | includes zero |",context carries a past-tense / correction / superseded marker
docs/SCORE-VS-SIZE-FINDINGS.md,167,0.0032,HISTORICAL,"| 100 | +0.0056 | [−0.0032, +0.0135] | includes zero |",context carries a past-tense / correction / superseded marker
docs/SCORE-VS-SIZE-FINDINGS.md,167,0.0135,HISTORICAL,"| 100 | +0.0056 | [−0.0032, +0.0135] | includes zero |",context carries a past-tense / correction / superseded marker
docs/SCORE-VS-SIZE-FINDINGS.md,169,0.009,HISTORICAL,"Before the retirement the same four rows read +0.009 [−0.027, +0.041],",context carries a past-tense / correction / superseded marker
docs/SCORE-VS-SIZE-FINDINGS.md,169,0.027,HISTORICAL,"Before the retirement the same four rows read +0.009 [−0.027, +0.041],",context carries a past-tense / correction / superseded marker
docs/SCORE-VS-SIZE-FINDINGS.md,169,0.041,HISTORICAL,"Before the retirement the same four rows read +0.009 [−0.027, +0.041],",context carries a past-tense / correction / superseded marker
docs/SCORE-VS-SIZE-FINDINGS.md,170,0.006,HISTORICAL,"+0.006 [−0.021, +0.031], −0.007 [−0.019, +0.005] and −0.009 [−0.016, −0.002].",context carries a past-tense / correction / superseded marker
docs/SCORE-VS-SIZE-FINDINGS.md,170,0.021,HISTORICAL,"+0.006 [−0.021, +0.031], −0.007 [−0.019, +0.005] and −0.009 [−0.016, −0.002].",context carries a past-tense / correction / superseded marker
docs/SCORE-VS-SIZE-FINDINGS.md,170,0.031,HISTORICAL,"+0.006 [−0.021, +0.031], −0.007 [−0.019, +0.005] and −0.009 [−0.016, −0.002].",context carries a past-tense / correction / superseded marker
docs/SCORE-VS-SIZE-FINDINGS.md,170,0.007,HISTORICAL,"+0.006 [−0.021, +0.031], −0.007 [−0.019, +0.005] and −0.009 [−0.016, −0.002].",context carries a past-tense / correction / superseded marker
docs/SCORE-VS-SIZE-FINDINGS.md,170,0.019,HISTORICAL,"+0.006 [−0.021, +0.031], −0.007 [−0.019, +0.005] and −0.009 [−0.016, −0.002].",context carries a past-tense / correction / superseded marker
docs/SCORE-VS-SIZE-FINDINGS.md,170,0.005,HISTORICAL,"+0.006 [−0.021, +0.031], −0.007 [−0.019, +0.005] and −0.009 [−0.016, −0.002].",context carries a past-tense / correction / superseded marker
docs/SCORE-VS-SIZE-FINDINGS.md,170,0.009,HISTORICAL,"+0.006 [−0.021, +0.031], −0.007 [−0.019, +0.005] and −0.009 [−0.016, −0.002].",context carries a past-tense / correction / superseded marker
docs/SCORE-VS-SIZE-FINDINGS.md,170,0.016,HISTORICAL,"+0.006 [−0.021, +0.031], −0.007 [−0.019, +0.005] and −0.009 [−0.016, −0.002].",context carries a past-tense / correction / superseded marker
docs/SCORE-VS-SIZE-FINDINGS.md,170,0.002,HISTORICAL,"+0.006 [−0.021, +0.031], −0.007 [−0.019, +0.005] and −0.009 [−0.016, −0.002].",context carries a past-tense / correction / superseded marker
docs/SCORE-VS-SIZE-FINDINGS.md,185,0.1444,CURRENT,The held-out measurement gives +0.1444 at k=10; this one gives +0.1971. The,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,185,0.1971,CURRENT,The held-out measurement gives +0.1444 at k=10; this one gives +0.1971. The,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,199,0.0882,HISTORICAL,"* **The size baseline moved too**, 0.0882 to 0.0941 at k=10, despite `size`",context carries a past-tense / correction / superseded marker
docs/SCORE-VS-SIZE-FINDINGS.md,199,0.0941,HISTORICAL,"* **The size baseline moved too**, 0.0882 to 0.0941 at k=10, despite `size`",context carries a past-tense / correction / superseded marker
docs/SCORE-VS-SIZE-FINDINGS.md,206,0.1444,CURRENT,"selection, and only section 3's +0.1444 is the ranking effect alone. Anyone",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,207,0.097,CURRENT,"attributing the whole 0.097 to 0.291 move to ""better weights"" is over-claiming;",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,207,0.291,CURRENT,"attributing the whole 0.097 to 0.291 move to ""better weights"" is over-claiming;",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,225,0.7036,CURRENT,"**`cross_border` is not being exploited, on purpose.** At AUC 0.7036 with size",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,226,0.035,CURRENT,"fixed it is the strongest single term measured here, on 0.035 of the weight —",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,228,86.6%,CURRENT,excluded for being a generator artefact (86.6% of laundering rows ACH against,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,229,11.8%,CURRENT,"an 11.8% base rate). AMLworld injects its typologies, and ""the injected rings",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,241,0.2778,HISTORICAL,"reaches p@10 0.2778 on the oracle design against this blend's 0.1889, so a",context carries a past-tense / correction / superseded marker
docs/SCORE-VS-SIZE-FINDINGS.md,241,0.1889,HISTORICAL,"reaches p@10 0.2778 on the oracle design against this blend's 0.1889, so a",context carries a past-tense / correction / superseded marker
docs/SCORE-VS-SIZE-FINDINGS.md,265,0.2778,HISTORICAL,"supervised p@10 of 0.2778 comes from a replay under the old weights, and",context carries a past-tense / correction / superseded marker
docs/SCORE-VS-SIZE-FINDINGS.md,269,0.2778,HISTORICAL,shared pool: the pointwise model reaches 0.2778 against the corrected blend's,context carries a past-tense / correction / superseded marker
docs/SCORE-VS-SIZE-FINDINGS.md,270,0.1889,HISTORICAL,"0.1889, a paired delta of **+0.0889 [+0.0333, +0.1500]**. That delta was",context carries a past-tense / correction / superseded marker
docs/SCORE-VS-SIZE-FINDINGS.md,270,0.0889,HISTORICAL,"0.1889, a paired delta of **+0.0889 [+0.0333, +0.1500]**. That delta was",context carries a past-tense / correction / superseded marker
docs/SCORE-VS-SIZE-FINDINGS.md,270,0.0333,HISTORICAL,"0.1889, a paired delta of **+0.0889 [+0.0333, +0.1500]**. That delta was",context carries a past-tense / correction / superseded marker
docs/SCORE-VS-SIZE-FINDINGS.md,270,0.1500,HISTORICAL,"0.1889, a paired delta of **+0.0889 [+0.0333, +0.1500]**. That delta was",context carries a past-tense / correction / superseded marker
docs/SCORE-VS-SIZE-FINDINGS.md,271,0.2278,HISTORICAL,+0.2278 against the uncorrected blend. **The supervised model's lead over the,context carries a past-tense / correction / superseded marker
docs/SCORE-VS-SIZE-FINDINGS.md,272,60%,HISTORICAL,hand-set score has fallen by roughly 60%** — it is still real and still excludes,context carries a past-tense / correction / superseded marker
docs/SCORE-VS-SIZE-FINDINGS.md,287,0.144,CURRENT,"bounds are +0.144 (ranking alone, fixed candidate set) and +0.197 (joint), so",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,287,0.197,CURRENT,"bounds are +0.144 (ranking alone, fixed candidate set) and +0.197 (joint), so",first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,290,0.7036,CURRENT,* **`cross_border`.** Strongest single term measured (AUC 0.7036 with size held,first-pass default: reads as a present-tense assertion
docs/SCORE-VS-SIZE-FINDINGS.md,291,0.035,HISTORICAL,"constant) on 0.035 of the weight, and deliberately not exploited: it has the",context carries a past-tense / correction / superseded marker
docs/SCORE-VS-SIZE-FINDINGS.md,296,0.3264,HISTORICAL,* **`burstiness`** measures as inverted (AUC 0.3264) but moves no number at,context carries a past-tense / correction / superseded marker
sentinel/config.py,15,91%,CURRENT,"# are laundering -- 91%. Evaluating across the full span would make ""timestamp",first-pass default: reads as a present-tense assertion; python prose (comment/docstring)
sentinel/config.py,26,0.733,HISTORICAL,STRUCTURAL_RECALL_CEILING = 0.733,context carries a past-tense / correction / superseded marker; PYTHON LINE - may be a constant rather than prose
sentinel/config.py,52,38%,CURRENT,# (38%) are rejected because the ~17-node neighbourhood around a ~7-node ring,first-pass default: reads as a present-tense assertion; python prose (comment/docstring)
sentinel/config.py,59,0.846,CURRENT,#   none              115    203  0.846  0.369   17.0,first-pass default: reads as a present-tense assertion; python prose (comment/docstring)
sentinel/config.py,59,0.369,CURRENT,#   none              115    203  0.846  0.369   17.0,first-pass default: reads as a present-tense assertion; python prose (comment/docstring)
sentinel/config.py,60,0.743,CURRENT,#   leaf2             159    190  0.743  0.485    8.2,first-pass default: reads as a present-tense assertion; python prose (comment/docstring)
sentinel/config.py,60,0.485,CURRENT,#   leaf2             159    190  0.743  0.485    8.2,first-pass default: reads as a present-tense assertion; python prose (comment/docstring)
sentinel/config.py,61,0.568,CURRENT,#   kcore2            144    148  0.568  0.445    4.4,first-pass default: reads as a present-tense assertion; python prose (comment/docstring)
sentinel/config.py,61,0.445,CURRENT,#   kcore2            144    148  0.568  0.445    4.4,first-pass default: reads as a present-tense assertion; python prose (comment/docstring)
sentinel/config.py,62,0.743,CURRENT,#   near_or_linked    159    190  0.743  0.485    8.2,first-pass default: reads as a present-tense assertion; python prose (comment/docstring)
sentinel/config.py,62,0.485,CURRENT,#   near_or_linked    159    190  0.743  0.485    8.2,first-pass default: reads as a present-tense assertion; python prose (comment/docstring)
sentinel/config.py,69,0.846,HISTORICAL,# The cost is real and is not hidden: containment falls 0.846 -> 0.743 and 13,context carries a past-tense / correction / superseded marker; python prose (comment/docstring)
sentinel/config.py,69,0.743,HISTORICAL,# The cost is real and is not hidden: containment falls 0.846 -> 0.743 and 13,context carries a past-tense / correction / superseded marker; python prose (comment/docstring)
sentinel/config.py,76,86.6%,CURRENT,# 86.6% of laundering rows are ACH against an 11.8% base rate -- a 7.3x lift,first-pass default: reads as a present-tense assertion; python prose (comment/docstring)
sentinel/config.py,76,11.8%,CURRENT,# 86.6% of laundering rows are ACH against an 11.8% base rate -- a 7.3x lift,first-pass default: reads as a present-tense assertion; python prose (comment/docstring)
sentinel/config.py,76,7.3x,CURRENT,# 86.6% of laundering rows are ACH against an 11.8% base rate -- a 7.3x lift,first-pass default: reads as a present-tense assertion; python prose (comment/docstring)
sentinel/schema.py,35,0.005,HISTORICAL,Formatting to 2dp collapsed 0.005 and 0.01 onto the same key. Normalising,context carries a past-tense / correction / superseded marker; PYTHON LINE - may be a constant rather than prose
sentinel/api/app.py,146,80%,CURRENT,"""forwarded 80%+ of what they received within 48 hours"",",first-pass default: reads as a present-tense assertion; PYTHON LINE - may be a constant rather than prose
sentinel/corpus/store.py,91,36%,HISTORICAL,by disagreeing in the last bit of the blend on 36% of rows. Hashing the,context carries a past-tense / correction / superseded marker; PYTHON LINE - may be a constant rather than prose
sentinel/corpus/__init__.py,9,0.2778,DERIVED,"cached pool reproduces the stored held-out p@10 of 0.2778 [0.1500, 0.4167] to",line asserts a relationship between two numbers; PYTHON LINE - may be a constant rather than prose
sentinel/corpus/__init__.py,9,0.1500,DERIVED,"cached pool reproduces the stored held-out p@10 of 0.2778 [0.1500, 0.4167] to",line asserts a relationship between two numbers; PYTHON LINE - may be a constant rather than prose
sentinel/corpus/__init__.py,9,0.4167,DERIVED,"cached pool reproduces the stored held-out p@10 of 0.2778 [0.1500, 0.4167] to",line asserts a relationship between two numbers; PYTHON LINE - may be a constant rather than prose
sentinel/data/elliptic2.py,9,0.933,CURRENT,"labels on real data plus a published SOTA baseline (GLASS: test F1 0.933,",first-pass default: reads as a present-tense assertion; PYTHON LINE - may be a constant rather than prose
sentinel/data/elliptic2.py,10,0.208,HISTORICAL,"PR-AUC 0.208, ROC-AUC 0.889; see PUBLISHED_BASELINES below).",context carries a past-tense / correction / superseded marker; PYTHON LINE - may be a constant rather than prose
sentinel/data/elliptic2.py,10,0.889,HISTORICAL,"PR-AUC 0.208, ROC-AUC 0.889; see PUBLISHED_BASELINES below).",context carries a past-tense / correction / superseded marker; PYTHON LINE - may be a constant rather than prose
sentinel/data/elliptic2.py,97,0.398,CURRENT,"""GNN-Seg"": {""f1"": 0.398, ""pr_auc"": 0.026, ""roc_auc"": 0.537},",first-pass default: reads as a present-tense assertion; PYTHON LINE - may be a constant rather than prose
sentinel/data/elliptic2.py,97,0.026,CURRENT,"""GNN-Seg"": {""f1"": 0.398, ""pr_auc"": 0.026, ""roc_auc"": 0.537},",first-pass default: reads as a present-tense assertion; PYTHON LINE - may be a constant rather than prose
sentinel/data/elliptic2.py,97,0.537,CURRENT,"""GNN-Seg"": {""f1"": 0.398, ""pr_auc"": 0.026, ""roc_auc"": 0.537},",first-pass default: reads as a present-tense assertion; PYTHON LINE - may be a constant rather than prose
sentinel/data/elliptic2.py,98,0.944,CURRENT,"""Sub2Vec"": {""f1"": 0.944, ""pr_auc"": 0.022, ""roc_auc"": 0.496},",first-pass default: reads as a present-tense assertion; PYTHON LINE - may be a constant rather than prose
sentinel/data/elliptic2.py,98,0.022,CURRENT,"""Sub2Vec"": {""f1"": 0.944, ""pr_auc"": 0.022, ""roc_auc"": 0.496},",first-pass default: reads as a present-tense assertion; PYTHON LINE - may be a constant rather than prose
sentinel/data/elliptic2.py,98,0.496,CURRENT,"""Sub2Vec"": {""f1"": 0.944, ""pr_auc"": 0.022, ""roc_auc"": 0.496},",first-pass default: reads as a present-tense assertion; PYTHON LINE - may be a constant rather than prose
sentinel/data/elliptic2.py,99,0.933,CURRENT,"""GLASS"": {""f1"": 0.933, ""pr_auc"": 0.208, ""roc_auc"": 0.889},",first-pass default: reads as a present-tense assertion; PYTHON LINE - may be a constant rather than prose
sentinel/data/elliptic2.py,99,0.208,CURRENT,"""GLASS"": {""f1"": 0.933, ""pr_auc"": 0.208, ""roc_auc"": 0.889},",first-pass default: reads as a present-tense assertion; PYTHON LINE - may be a constant rather than prose
sentinel/data/elliptic2.py,99,0.889,CURRENT,"""GLASS"": {""f1"": 0.933, ""pr_auc"": 0.208, ""roc_auc"": 0.889},",first-pass default: reads as a present-tense assertion; PYTHON LINE - may be a constant rather than prose
sentinel/detect/candidates.py,4,100%,CURRENT,"recovers a median 100% of that ring, and the resulting neighbourhood is median",first-pass default: reads as a present-tense assertion; PYTHON LINE - may be a constant rather than prose
sentinel/detect/candidates.py,5,99%,CURRENT,14 nodes with 99% under 60 -- small enough to be a case an analyst can work.,first-pass default: reads as a present-tense assertion; PYTHON LINE - may be a constant rather than prose
sentinel/detect/candidates.py,6,98%,CURRENT,"Leiden on the same window put 98% of covered rings inside 4,000+ node",first-pass default: reads as a present-tense assertion; PYTHON LINE - may be a constant rather than prose
sentinel/detect/candidates.py,92,78.6%,HISTORICAL,the best measured cheap trigger: 78.6% recall over ring accounts at 2.0x,context carries a past-tense / correction / superseded marker; PYTHON LINE - may be a constant rather than prose
sentinel/detect/candidates.py,92,2.0x,HISTORICAL,the best measured cheap trigger: 78.6% recall over ring accounts at 2.0x,context carries a past-tense / correction / superseded marker; PYTHON LINE - may be a constant rather than prose
sentinel/detect/features.py,12,4.0x,CURRENT,"a per-account trigger it gives 4.0x lift at only 3.9% recall, because laundering",first-pass default: reads as a present-tense assertion; PYTHON LINE - may be a constant rather than prose
sentinel/detect/features.py,12,3.9%,CURRENT,"a per-account trigger it gives 4.0x lift at only 3.9% recall, because laundering",first-pass default: reads as a present-tense assertion; PYTHON LINE - may be a constant rather than prose
sentinel/detect/features.py,17,86.6%,CURRENT,`channel` (Payment Format) is excluded on purpose. 86.6% of laundering rows are,first-pass default: reads as a present-tense assertion; PYTHON LINE - may be a constant rather than prose
sentinel/detect/features.py,18,11.8%,CURRENT,"ACH against an 11.8% base rate, a 7.3x lift from one column. It is a generator",first-pass default: reads as a present-tense assertion; PYTHON LINE - may be a constant rather than prose
sentinel/detect/features.py,18,7.3x,CURRENT,"ACH against an 11.8% base rate, a 7.3x lift from one column. It is a generator",first-pass default: reads as a present-tense assertion; PYTHON LINE - may be a constant rather than prose
